"Record ID","Company name","Company owner","Number of Employees","Industry","Alternate Company Owner","Account Status (Obsolete)","Last Activity Date","Create Date","Phone Number","City","Country","State/Region","Last Contacted","Lead Status","Deal Closed - Timestamp","Owner assigned date","Website URL","LinkedIn Company Page"
"21838205274","NOW Delivery","Patty Patterson-Tay","51.0","Logistics and Supply Chain","","","2026-01-16 16:29","2024-07-10 15:48"," +18005439669","Providence","United States","Rhode Island","2026-01-16 16:29","Connected","","2025-12-15 19:06","nowdelivery.com","https://www.linkedin.com/company/now-delivery/"
"9035552422","Mystic Logistics","Patty Patterson-Tay","51.0","Logistics and Transportation","","Prospect","2026-02-12 21:53","2022-07-01 14:53"," +1 (800) 969-1566","South Glastonbury","United States","Connecticut","2026-02-12 21:53","In Progress","","2026-01-21 15:50","http://www.mysticlogistics.com","https://www.linkedin.com/company/145572/"
"19720728438","Need it Now Chicago","Patty Patterson-Tay","49.0","Transportation/Trucking/Railroad","","Prospect","2026-01-22 15:21","2024-03-27 14:12"," +1 (847) 979-3050","Hillside","United States","Illinois","2026-01-22 15:21","Connected","","2025-12-15 19:06","veteransdistribution.com","https://www.linkedin.com/company/veterans-distribution-of-chicago"
"5287567899","RedStone Logistics, LLC.","Patty Patterson-Tay","46.0","Logistics and Transportation","","Customer","2026-01-20 14:26","2021-02-02 13:38"," +1 (913) 998-7905","Overland Park","United States","Missouri","2026-01-20 14:26","In Progress","2023-06-12","2026-01-21 15:54","logrg.com","https://www.linkedin.com/company/redstone-logistics"
"22799595804","Versatile Packagers","Patty Patterson-Tay","45.0","Logistics and Transportation","","","2026-01-15 13:30","2024-09-06 16:00","","Tampa","United States","Florida","2026-01-15 13:30","In Progress","","2025-12-15 19:06","versatilepackagers.com","https://www.linkedin.com/company/versatile-packagers"
"22795027363","Atlantic Pacific Lines","Patty Patterson-Tay","45.0","Logistics and Transportation","","","2026-01-02 16:33","2024-09-06 16:00","","West Long Branch","United States","New Jersey","2026-01-02 16:33","Connected","","2025-12-15 19:06","atlanticpacificlines.com","https://www.linkedin.com/company/atlantic-pacific-lines"
"22825369972","Mcmorrow Hospitality Group","Patty Patterson-Tay","45.0","Logistics and Transportation","","","2026-01-15 13:37","2024-09-06 16:00","","Raleigh","United States","North Carolina","2026-01-15 13:37","In Progress","","2025-12-15 19:06","carolinalivery.net","https://www.linkedin.com/company/carolinaliveryservice"
"22791054489","Miller","Patty Patterson-Tay","45.0","Logistics and Transportation","","","2026-01-07 16:49","2024-09-06 16:00","","Des Plaines","United States","Illinois","2026-01-07 16:49","Connected","","2025-12-15 19:06","millerandco.com","https://linkedin.com/company/miller-andcompany"
"9035595906","Juno Logistics","Patty Patterson-Tay","42.0","Logistics and Transportation","","Prospect","2026-01-06 14:21","2022-07-01 14:52"," +1 (630) 735-0150","Itasca","United States","Illinois","2026-01-06 14:21","In Progress","","2025-12-15 19:06","https://www.junologistics.com","https://www.linkedin.com/company/1680596/"
"19636794536","Bungii","Patty Patterson-Tay","39.0","Logistics and Transportation","","Prospect","2026-01-28 07:59","2024-03-21 18:50"," +1 (913) 353-6683","Overland Park","United States","Kansas","2026-01-28 07:59","In Progress","","2026-01-21 15:54","www.bungii.com","https://linkedin.com/company/bungii"
"5597749395","ShipTech","Patty Patterson-Tay","39.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 11:26","2021-03-10 16:17"," +1 (619) 808-3490","Arlington Heights","United States","Illinois","2026-02-12 11:26","In Progress","","2025-12-15 19:06","shiptechintl.com","https://linkedin.com/company/shiptech"
"5100464279","Unlimited Logistics","Patty Patterson-Tay","39.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 14:21","2020-12-29 18:33"," +1 (913) 851-4900","Stilwell","United States","Kansas","2026-02-12 14:21","In Progress","","2025-12-15 19:06","http://www.unlimitedlogistics.net","https://www.linkedin.com/company/27168393/"
"3343662055","NPD Logistics","Patty Patterson-Tay","39.0","Transportation/Trucking/Railroad","","Opportunity","2024-12-02 12:02","2020-04-09 15:48"," +1 (908) 509-1673","Newark","United States","New Jersey","2023-11-02 08:57","In Progress","","2025-12-15 19:06","http://npdlogistics.com","https://linkedin.com/company/npd-logistics-llc"
"3344143324","Broussard Logistics, LLC.","Patty Patterson-Tay","39.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 12:22","2020-04-09 15:46"," +1 (713) 921-2480","Houston","United States","Texas","2026-02-12 12:22","In Progress","","2025-12-15 19:06","http://www.broussardlogistics.com","https://www.linkedin.com/company/111427/"
"6045806409","Camelback Moving","Patty Patterson-Tay","38.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-09 08:52","2021-05-10 12:57"," +1 (602) 564-6683","Phoenix","United States","Arizona","2026-02-09 08:52","In Progress","","2025-12-15 19:06","https://camelbackmoving.com","https://www.linkedin.com/company/camelback-moving-inc-/"
"6180947339","Hearn Trucking LLC","Patty Patterson-Tay","38.0","Logistics and Transportation","","Prospect","2024-08-27 10:51","2021-05-06 09:48"," +1 (817) 613-1005","Weatherford","United States","Texas","2024-08-27 10:51","In Progress","","2025-12-15 19:06","hearntruckingtx.com","https://www.linkedin.com/company/hearn-trucking-llc"
"5836890713","Core Force","Patty Patterson-Tay","38.0","Logistics and Transportation","","Prospect","2025-12-29 13:37","2021-04-12 09:47"," +1 (732) 346-2500","Edison","United States","New Jersey","2025-12-29 13:37","In Progress","","2025-12-15 19:06","coreforce.com","https://linkedin.com/company/core-force"
"5597654397","Devine Intermodal","Patty Patterson-Tay","38.0","Logistics and Transportation","","Prospect","2026-01-08 08:00","2021-03-10 16:17"," +1 (916) 371-4430","West Sacramento","United States","California","2026-01-05 14:27","In Progress","","2025-12-15 19:06","devineintermodal.com","https://www.linkedin.com/company/devine-intermodal"
"3344163368","BAT Logistics DBA Backhauland Track Logistics, Inc.","Patty Patterson-Tay","38.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-13 15:22","2020-04-09 15:46"," +1 (712) 256-7260","Council Bluffs","United States","Iowa","2026-02-13 15:22","In Progress","","2025-12-15 19:06","www.batlogistics.com","https://www.linkedin.com/company/bat-logistics"
"3343446886","Empire Transportation","Patty Patterson-Tay","38.0","Logistics and Transportation","","Prospect","2025-01-09 11:08","2020-04-09 15:46"," +1 (562) 529-2676","Memphis","United States","Tennessee","2025-01-09 11:08","In Progress","","2025-12-15 19:06","emptransportation.com","https://linkedin.com/company/empire-transportation-inc"
"3343473696","Drysdale Logistics, LLC DBA Drysdale Direct Express","Patty Patterson-Tay","38.0","Logistics and Transportation","","Prospect","2025-07-02 14:30","2020-04-09 15:46"," +1 (859) 356-3278","Walton","United States","Kentucky","2025-07-02 14:30","In Progress","","2025-12-15 19:06","www.ddxtrucking.com","https://www.linkedin.com/company/ddx-transport/"
"6045658150","BSP Trans","Patty Patterson-Tay","37.0","Logistics and Transportation","","Prospect","2024-12-05 11:05","2021-05-10 12:17"," +1 (603) 432-1400","Londonderry","United States","New Hampshire","2024-08-27 10:51","Attempted to Contact (MQL)","","2025-12-15 19:06","bsptransinc.com","https://www.linkedin.com/company/bsp-trans-inc"
"3344153551","I C C I, International Commodity Carriers, Inc.","Patty Patterson-Tay","37.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 11:13","2020-04-09 15:48"," +1 (541) 734-9141","Medford","United States","Oregon","2026-02-12 11:13","In Progress","","2025-12-15 19:06","www.icci.us","https://linkedin.com/company/i-c-c-i"
"3343446889","Direct Freight Corp","Patty Patterson-Tay","37.0","Logistics and Transportation","Natalia Henao","Prospect","2025-07-22 16:59","2020-04-09 15:46"," +1 (660) 707-0012","Chillicothe","United States","Missouri","2025-07-22 16:59","In Progress","","2025-12-15 19:06","dfreight.com","https://linkedin.com/company/direct-freight"
"3343473673","Logistics Management Resources, Inc. - LMR","Patty Patterson-Tay","37.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-13 15:54","2020-04-09 15:46"," +1 (800) 472-1090","Baton Rouge","United States","Louisiana","2026-02-13 15:54","In Progress","","2025-12-15 19:06","lmri.com","https://www.linkedin.com/company/logistics-management-resources-inc-lmr-/"
"5836902757","Mullen Trucking","Patty Patterson-Tay","36.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-10 09:40","2021-04-12 09:47"," +1 (403) 995-5200","Aldersyde","Canada","Alberta, Canada","2026-02-10 09:40","In Progress","","2025-12-15 19:06","mullentrucking.com","https://www.linkedin.com/company/mullen-trucking-corp/"
"5807182241","MOL Logistics","Patty Patterson-Tay","36.0","Logistics and Supply Chain","Natalia Henao","Prospect","2026-02-04 17:39","2021-04-07 11:59"," +1 (847) 298-0759","Jericho","United States","New York","2024-10-08 16:05","Open","","2025-12-15 19:06","https://www.mol-logistics.com","https://linkedin.com/company/mol-logistics-usa"
"5605411689","3MD Relocation","Patty Patterson-Tay","36.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-11 12:02","2021-03-11 13:25"," +1 (708) 681-2000","Melrose Park","United States","Illinois","2026-02-11 12:02","In Progress","","2025-12-15 19:06","3mdrelocation.com","https://www.linkedin.com/company/3md-relocation-services"
"5597654362","Aloha Freight","Patty Patterson-Tay","36.0","Logistics and Transportation","","Opportunity","2025-07-23 12:42","2021-03-10 16:17"," +1 (310) 631-6116","Compton","United States","California","2025-07-23 12:42","Qualified","","2025-12-15 19:06","alohafreight.com","https://linkedin.com/company/aloha-freight-forwarders"
"5360205362","R&R Transportation","Patty Patterson-Tay","36.0","Transportation/Trucking/Railroad","","Prospect","2024-10-16 16:43","2020-10-01 13:26"," +1 (336) 292-4630","Greensboro","United States","North Carolina","2024-10-16 16:43","In Progress","","2025-12-15 19:06","http://www.rrtransportationinc.com/","https://www.linkedin.com/company/r&r-transportation-inc"
"4231254500","Griffin Transportation, Inc","Patty Patterson-Tay","36.0","Logistics and Transportation","","Prospect","2024-06-26 11:51","2020-07-28 14:37"," +1 (616) 249-8394","Grand Rapids","United States","Michigan","2024-06-26 11:51","In Progress","","2025-12-15 19:06","griffintrans.com","https://www.linkedin.com/company/griffin-transportation/"
"3344148190","Minstar Transport","Patty Patterson-Tay","36.0","Transportation/Trucking/Railroad","","Prospect","2024-10-18 13:11","2020-04-09 15:48"," +1 (866) 862-6639","Saint Paul","United States","Minnesota","2024-10-18 13:11","In Progress","","2025-12-15 19:06","http://www.minstartransport.com","https://linkedin.com/company/minstar-transport"
"3343648949","Polaris Logistics Group","Patty Patterson-Tay","36.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-13 10:30","2020-04-09 15:47"," +1 (419) 851-0032","Toledo","United States","Ohio","2026-02-13 10:30","In Progress","","2025-12-15 19:06","http://www.polarislogisticsgroup.com","https://www.linkedin.com/company/3108002/"
"3343661791","Point Global Logistics","Patty Patterson-Tay","36.0","Logistics and Transportation","","Prospect","2024-10-08 12:44","2020-04-09 15:47"," +1 (630) 350-9111","Glendale Heights","United States","Illinois","2024-08-14 16:35","Meeting Booked (MQL)","","2025-12-15 19:06","rsexpress.com","https://linkedin.com/company/point-global-logistics"
"4558037004","Transport Designs Inc (TDI)","Patty Patterson-Tay","35.0","Transportation/Trucking/Railroad","","Prospect","2024-08-12 12:47","2020-10-01 13:26"," +1 (800) 423-0488","Burnsville","United States","Minnesota","2024-08-12 12:47","In Progress","","2025-12-15 19:06","transportdesigninc.com","https://www.linkedin.com/company/transport-designs-tdi/"
"4036132214","Pope Trucking","Patty Patterson-Tay","35.0","Logistics and Transportation","","Prospect","2023-11-06 12:51","2020-06-19 09:52"," +1 (912) 422-7235","Pearson","United States","Georgia","2023-11-06 12:51","Qualified","","2025-12-15 19:06","popetrucking.com","https://linkedin.com/company/pope-trucking-inc"
"4036132213","J H Walker Trucking","Patty Patterson-Tay","35.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 13:21","2020-06-19 09:52"," +1 (713) 688-8400","Houston","United States","Texas","2026-02-12 13:21","In Progress","","2025-12-15 19:06","jhwalker.com","https://www.linkedin.com/company/jhwalker/"
"3344155452","Helix Logistics","Patty Patterson-Tay","35.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 13:17","2020-04-09 15:48"," +1 (708) 246-7000","Chicago","United States","Illinois","2026-02-12 13:17","In Progress","","2025-12-15 19:06","http://helixlogistics.com","https://linkedin.com/company/helix-logistics"
"5597654450","Quest Liner","Patty Patterson-Tay","34.0","Transportation/Trucking/Railroad","Natalia Henao","Prospect","2026-02-13 13:21","2021-03-10 16:17"," +1 (800) 251-9569","Dubuque","United States","Iowa","2026-02-13 13:21","In Progress","","2025-12-15 19:06","questliner.com","https://www.linkedin.com/company/quest-liner-inc./"
"3344155512","Custom Pro Logistics","Patty Patterson-Tay","34.0","Logistics and Transportation","Natalia Henao","Opportunity","2026-02-13 12:47","2020-04-09 15:48"," +1 (800) 275-6574","Cincinnati","United States","Ohio","2026-02-13 12:47","In Progress","","2025-12-15 19:06","http://www.customprologistics.com","https://www.linkedin.com/company/custom-pro-logistics"
"3344153543","Heritage Trucking Company","Patty Patterson-Tay","34.0","Logistics and Transportation","","Prospect","2022-10-28 15:06","2020-04-09 15:47"," +1 (602) 763-0054","Mesa","United States","Arizona","2022-10-28 15:06","In Progress","","2025-12-15 19:06","https://htiaz.com/","https://linkedin.com/company/heritage-trucking-inc"
"3344107125","SECO","Patty Patterson-Tay","34.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-13 15:10","2020-04-09 15:47"," +1 (800) 822-4162","Ellenwood","United States","Georgia","2026-02-13 15:10","In Progress","","2025-12-15 19:06","www.teamseco.com","https://linkedin.com/company/seco-inc"
"3344107073","M&W Logistics Group","Patty Patterson-Tay","34.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-13 15:38","2020-04-09 15:47"," +1 (615) 256-5755","Nashville","United States","Tennessee","2026-02-13 15:38","In Progress","","2025-12-15 19:06","http://mwlginc.com","https://www.linkedin.com/company/the-m&w-logistics-group-inc./"
"3343446907","Brent Redmond Transportation","Patty Patterson-Tay","34.0","Transportation/Trucking/Railroad","","Prospect","2025-02-04 11:52","2020-04-09 15:46"," +1 (800) 877-0467","Hollister","United States","California","2024-06-26 16:56","In Progress","","2025-12-15 19:06","brentredmond.com","https://linkedin.com/company/brent-redmond-transportation-inc"
"6048116069","Shipping Connections","Patty Patterson-Tay","33.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-09 09:12","2021-05-10 15:45"," +14797958036","Centerton","United States","Arkansas","2026-02-09 09:12","In Progress","","2025-12-15 19:06","shippingconnections.cc","https://www.linkedin.com/company/shipping-connections-inc/"
"3344107135","Kti Logistics","Patty Patterson-Tay","33.0","Logistics and Transportation","Natalia Henao","Opportunity","2026-02-13 15:05","2020-04-09 15:47"," +14035090150","Rydal","United States","Georgia","2026-02-13 15:05","In Progress","","2025-12-15 19:06","www.ktilog.com","https://linkedin.com/company/kti-logistics-inc"
"6045698373","MC EXPRESS LLC","Patty Patterson-Tay","32.0","Logistics and Transportation","","Opportunity","2025-07-14 12:56","2021-05-10 12:29"," +1 (870) 931-0313","Jonesboro","United States","Arkansas","2025-07-14 12:56","In Progress","","2025-12-15 19:06","https://mcexpressinc.com","https://linkedin.com/company/mc-express-llc"
"5837440858","The Complete Logistics Company","Patty Patterson-Tay","32.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-04 16:59","2021-04-12 09:47"," +1 (909) 544-5040","Ontario","United States","California","2026-02-04 16:59","In Progress","","2025-12-15 19:06","http://www.logisticsinc.com/","https://www.linkedin.com/company/684423/"
"3344148208","Convoy Logistics, LLC","Patty Patterson-Tay","32.0","Logistics and Transportation","","Opportunity","2025-03-21 09:00","2020-04-09 15:48"," +1 (870) 364-0640","Crossett","United States","Arkansas","2025-03-18 15:24","In Progress","","2025-12-15 19:06","www.convoylogistics.com","https://linkedin.com/company/convoy-logistics"
"3344155469","Global Transport Logistics, Inc.","Patty Patterson-Tay","32.0","Logistics and Transportation","","Prospect","2025-06-27 13:37","2020-04-09 15:48"," +1 (201) 251-7333","Glen Rock","United States","New Jersey","2025-06-27 13:37","In Progress","","2025-12-15 19:06","www.gtli.net","https://www.linkedin.com/company/global-transport-logistics"
"3344153540","John Greene Logistics Co.","Patty Patterson-Tay","32.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 13:12","2020-04-09 15:47"," +1 (321) 269-9169","Titusville","United States","Florida","2026-02-12 13:12","In Progress","","2025-12-15 19:06","jglc.com","https://linkedin.com/company/john-greene-logistics"
"3344143200","MTC Transportation, Inc.","Patty Patterson-Tay","31.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-13 14:47","2020-04-09 15:47"," +1 (718) 417-6900","Brooklyn","United States","New York","2026-02-13 14:47","In Progress","","2025-12-15 19:06","http://www.mtctransportation.com/","https://www.linkedin.com/company/mtc-transportation/about/"
"3343446945","CTE Logistics","Patty Patterson-Tay","31.0","Logistics and Supply Chain","Natalia Henao","Prospect","2026-02-13 15:31","2020-04-09 15:47"," +1 (866) 990-3090","Sumner","United States","Washington","2026-02-13 15:31","Open","","2025-12-15 19:06","http://www.ctelogistics.com","https://www.linkedin.com/company/16012893/"
"27449859999","Zoeva Logistics","Patty Patterson-Tay","30.0","Logistics and Transportation","","","2026-01-26 14:24","2024-12-18 10:05"," +19086564940","Elizabeth","United States","New Jersey","2026-01-26 14:24","In Progress","","2025-12-15 19:06","https://zoevalogistics.com/","http://www.linkedin.com/company/zoeva-group-companies"
"5889412746","BDJ Trucking Co.","Patty Patterson-Tay","30.0","Transportation/Trucking/Railroad","Natalia Henao","Prospect","2026-02-06 15:19","2021-04-19 11:37"," +1 (224) 592-5010","Schaumburg","United States","Illinois","2026-02-06 15:19","In Progress","","2025-12-15 19:06","http://bdjtrucking.com","https://linkedin.com/company/bdj-trucking"
"5817334689","Cargo Runner","Patty Patterson-Tay","30.0","Logistics and Transportation","Natalia Henao","Opportunity","2026-02-06 15:22","2021-04-08 10:45"," +1 (630) 286-9745","Burr Ridge","United States","Illinois ","2026-02-06 15:22","In Progress","","2025-12-15 19:06","https://cargorunnerco.com","https://linkedin.com/company/cargo-runner-co"
"5772483704","Specialized Transportation Services","Patty Patterson-Tay","30.0","Transportation/Trucking/Railroad","Natalia Henao","Prospect","2026-02-05 11:04","2021-04-01 17:01"," +1 (855) 787-7297","Smyrna","United States","Tennessee","2026-02-05 11:04","In Progress","","2025-12-15 19:06","https://shipsts.com","https://linkedin.com/company/2980547"
"5772200338","SNA Transportation Inc.","Patty Patterson-Tay","30.0","Logistics and Transportation","Natalia Henao","Opportunity","2026-02-11 09:03","2021-04-01 16:53"," +1 (909) 483-9634","La Crescenta","United States","California","2026-02-11 09:03","In Progress","","2025-12-15 19:06","snatransportation.com","https://www.linkedin.com/company/sna-transportation-inc/"
"3343648932","Route Transportation & Logistics","Patty Patterson-Tay","30.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 13:00","2020-04-09 15:47"," +1 (941) 755-8727","Bradenton","United States","Florida","2026-02-12 13:00","In Progress","","2025-12-15 19:06","rtlusa.com","https://www.linkedin.com/company/route-transportation-&-logistics-inc/"
"3343473664","Coast 2 Coast Logistics, LLC","Patty Patterson-Tay","30.0","Logistics and Transportation","","Prospect","2024-04-04 16:19","2020-04-09 15:46"," +1 (541) 646-7070","Medford","United States","Oregon","2024-04-04 16:19","In Progress","","2025-12-15 19:06","www.c2cl.us","https://www.linkedin.com/company/coast-2-coast-logistics-llc"
"5220454928","Wright Transportation","Patty Patterson-Tay","29.0","Logistics and Transportation","","Prospect","2024-03-26 12:49","2021-01-21 11:40"," +1 (251) 300-2922","Mobile","United States","Alabama","2024-03-26 12:49","In Progress","","2025-12-15 19:06","wrighttransportation.com","https://www.linkedin.com/company/wright-transportation/"
"5136002102","Allied Trucking","Patty Patterson-Tay","29.0","Logistics and Transportation","","Opportunity","2024-10-02 11:34","2021-01-06 09:26"," +1 (305) 885-6464","Hialeah Gardens","United States","Florida","2024-10-02 11:34","In Progress","","2025-12-15 19:06","http://www.atfservices.com.au/","https://www.linkedin.com/company/allied-trucking-of-florida/people/"
"4242789962","Priority Transportation","Patty Patterson-Tay","29.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-13 08:32","2020-07-30 11:13"," +1 (256) 739-9155","Cullman","United States","Alabama","2026-02-13 08:32","In Progress","","2025-12-15 19:06","https://www.prioritytrans.com","https://www.linkedin.com/company/priority-transportation-inc./"
"4094265648","RPM Expedite USA","Patty Patterson-Tay","29.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 13:35","2020-07-01 12:15"," +1 (416) 465-2229","Brampton","United States","Ontario","2026-02-12 13:35","In Progress","","2025-12-15 19:06","rpmexpedite.com","https://linkedin.com/company/rpm-expedite-usa"
"3343473845","Plains Dedicated, LLC","Patty Patterson-Tay","29.0","Logistics and Transportation","Natalia Henao","Opportunity","2026-02-12 12:57","2020-04-09 15:47"," +1 (720) 259-7140","Champions Gate","United States","Florida","2026-02-12 12:57","In Progress","","2025-12-15 19:06","http://plainsdedicated.com","https://linkedin.com/company/plains-dedicated-co-op"
"5597654416","Calex ISCS","Patty Patterson-Tay","28.0","Logistics and Transportation","","Prospect","2023-09-07 13:13","2021-03-10 16:17"," +1 (570) 603-0180","Pittston","United States","Pennsylvania","2023-09-07 13:13","In Progress","","2025-12-15 19:06","calexiscs.com","https://linkedin.com/company/calexiscs"
"5597749301","Metrix Logistics Group","Patty Patterson-Tay","27.0","Logistics and Transportation","","Prospect","2024-07-24 12:30","2021-03-10 16:17"," +1 (281) 809-4977","Houston","United States","Texas","2024-07-24 12:30","In Progress","","2025-12-15 19:06","metrixlogisticsgroup.com","https://linkedin.com/company/metrix-logistics-group"
"4086314393","Transportation Management Solutions","Patty Patterson-Tay","27.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-11 13:43","2020-06-30 09:58"," +1 (954) 433-2900","Pembroke Pines","United States","Florida","2026-02-11 13:43","In Progress","","2025-12-15 19:06","http://www.tms-transportation.com","https://www.linkedin.com/company/9217561/"
"3344162262","STC Logistics","Patty Patterson-Tay","27.0","Logistics and Transportation","","Prospect","2025-07-30 17:19","2020-04-09 15:47"," +1 (800) 547-4324","Clark","United States","New Jersey","2025-07-30 17:19","In Progress","","2025-12-15 19:06","http://www.shipstc.com","https://www.linkedin.com/company/stc-logistics-usa/"
"6013533026","Vine Line Logistics","Patty Patterson-Tay","26.0","Logistics and Transportation","Natalia Henao","Opportunity","2026-02-12 08:21","2021-05-05 15:58"," +1 (616) 974-0035","Byron Center","United States","Michigan","2026-02-12 08:21","In Progress","","2025-12-15 19:06","http://vinelinelogistics.com","https://linkedin.com/company/vine-line-logistics-llc"
"5576372310","Limco Logistics","Patty Patterson-Tay","26.0","Logistics and Transportation","","Opportunity","2025-01-21 10:47","2021-03-08 17:02"," +1 (305) 899-5100","Miami","United States","Florida","2025-01-21 10:47","In Progress","","2025-12-15 19:06","https://limcologistics.com","https://linkedin.com/company/limcologistics"
"5432411989","Translogistix","Patty Patterson-Tay","26.0","Logistics and Supply Chain","Natalia Henao","Prospect","2026-02-12 13:27","2021-02-22 14:16"," +1 (301) 495-0000","Savage","United States","Maryland","2026-02-12 13:27","In Progress","","2025-12-15 19:06","http://translogistix.com","https://www.linkedin.com/company/translogistix"
"5391644946","Zeller Transportation LLC","Patty Patterson-Tay","26.0","Logistics and Transportation","","Prospect","2024-12-19 08:00","2020-10-01 13:26"," +1 (262) 673-5689","Washington","United States","Wisconsin","2024-09-03 10:18","Attempted to Contact (MQL)","","2025-12-15 19:06","http://www.zellerllc.com","https://www.linkedin.com/company/zeller-transportation/about/"
"4384659238","Stryker Logistics","Patty Patterson-Tay","26.0","Logistics and Transportation","","Prospect","2023-11-03 15:24","2020-08-25 10:05"," +1 (270) 594-4149","Bowling Green","United States","Kentucky","2023-11-03 15:24","Attempted to Contact (MQL)","","2025-12-15 19:06","strykerlogistics.com","https://linkedin.com/company/stryker-logistics"
"4036178440","Transport Continental Inc","Patty Patterson-Tay","26.0","Transportation/Trucking/Railroad","","Prospect","2024-05-16 13:06","2020-06-19 09:52"," +1 (956) 791-3710","Pharr","United States","Texas","2024-05-16 13:06","In Progress","","2025-12-15 19:06","trans-con.com","https://linkedin.com/company/transport-continental-inc"
"3343661896","Mountainmovers Transportation & Logistics, LP","Patty Patterson-Tay","26.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-13 10:25","2020-04-09 15:47"," +1 (817) 552-1910","Fort Worth","United States","Texas","2026-02-13 10:25","In Progress","","2025-12-15 19:06","mymmtl.com","https://www.linkedin.com/company/mountainmovers-transportation-&-logistics"
"3344106990","Central Marketing Transport Services, LLC","Patty Patterson-Tay","26.0","Logistics and Transportation","","Prospect","2024-11-02 18:26","2020-04-09 15:46"," +1 (844) 322-2687","Indianapolis","United States","Indiana","2024-11-02 18:26","In Progress","","2025-12-15 19:06","http://www.shipcmts.com","https://www.linkedin.com/company/10287300/"
"4337981427","Baldwin Transfer Co.","Patty Patterson-Tay","26.0","Logistics and Transportation","","Prospect","2024-02-01 09:19","2020-04-09 15:46"," +1 (251) 433-3391","Mobile","United States","Alabama","2024-02-01 09:19","In Progress","","2025-12-15 19:06","http://baldwintransferco.com","https://linkedin.com/company/baldwin-transfer"
"3344106942","Cordele Intermodal Services, Inc.","Patty Patterson-Tay","26.0","Logistics and Transportation","","Opportunity","2024-09-02 11:12","2020-04-09 15:46"," +1 (229) 273-8080","Savannah","United States","Georgia","2024-05-17 16:48","Discovery Call Scheduled","","2025-12-15 19:06","www.cordeleintermodal.com","https://linkedin.com/company/cordele-brokerage-services"
"20975062653","Critical Brokerage Services","Patty Patterson-Tay","25.0","Logistics and Transportation","","","2026-01-22 09:29","2024-05-23 13:34"," +13606091177","","","","2026-01-22 09:29","Connected","","2025-12-15 19:06","http://Cbsco.net","https://www.linkedin.com/company/critical-brokerage-services-llc/"
"5770346347","Red Arrow Logistics","Patty Patterson-Tay","25.0","Logistics and Transportation","","Prospect","2025-02-26 11:49","2021-04-01 13:09"," +1 (351) 214-0922","Bellevue","United States","Delaware","2025-02-26 11:49","In Progress","","2025-12-15 19:06","https://www.linkedin.com/company/red-arrow-transportation-llc/about/","https://linkedin.com/company/red-arrow-logistics"
"5597654530","Ironhorse Resources","Patty Patterson-Tay","25.0","Transportation/Trucking/Railroad","Natalia Henao","Prospect","2026-02-11 14:05","2021-03-10 16:17"," +1 (618) 632-4400","Belleville","United States","Illinois","2026-02-11 14:04","Connected","","2025-12-15 19:06","ironhorseresources.com","https://linkedin.com/company/ironhorse-resources-inc"
"4077483530","International Logistics Solutions","Patty Patterson-Tay","25.0","Logistics and Transportation","","Customer","2025-06-30 08:48","2020-06-22 10:39"," +1 (877) 428-5520","Miami","United States","Florida","2025-06-18 20:43","In Progress","2023-08-04","2025-12-15 19:06","intlls.com","https://www.linkedin.com/company/international-logistics-solutions"
"3343648872","Bulk Connection, Inc.","Patty Patterson-Tay","25.0","Logistics and Transportation","","Prospect","2025-07-10 12:18","2020-04-09 15:47"," +1 (860) 572-9111","Mystic","United States","Connecticut","2025-07-10 12:18","In Progress","","2025-12-15 19:06","www.bulkconnection.com","https://linkedin.com/company/bulk-connection-inc"
"3344107042","Red River Logistics","Patty Patterson-Tay","25.0","Logistics and Transportation","Natalia Henao","Prospect","2026-02-12 13:38","2020-04-09 15:47"," +1 (817) 422-5922","Haltom City","United States","Texas","2026-02-12 13:38","In Progress","","2025-12-15 19:06","http://www.redriverlogistics.com","https://www.linkedin.com/company/red-river-logistics/"
